,0
160990,0
160991,1
160992,0
160993,0
160994,0
160995,0
160996,0
160997,0
160998,0
160999,1
161000,0
161001,0
161002,0
161003,0
161004,0
161005,1
161006,0
161007,0
161008,0
161009,0
161010,1
161011,1
161012,0
161013,0
161014,0
161015,1
161016,0
161017,0
161018,0
161019,0
161020,0
161021,0
161022,0
161023,0
161024,0
161025,0
161026,0
161027,1
161028,0
161029,0
161030,0
161031,0
161032,0
161033,0
161034,0
161035,1
161036,0
161037,0
161038,0
161039,1
161040,0
161041,0
161042,0
161043,1
161044,0
161045,0
161046,0
161047,0
161048,0
161049,0
161050,0
161051,0
161052,1
161053,0
161054,0
161055,0
161056,0
161057,0
161058,1
161059,0
161060,1
161061,0
161062,0
161063,0
161064,0
161065,1
161066,0
161067,1
161068,0
161069,0
161070,0
161071,1
161072,0
161073,1
161074,1
161075,1
161076,1
161077,0
161078,0
161079,0
161080,0
161081,0
161082,1
161083,1
161084,0
161085,0
161086,1
161087,0
161088,0
161089,0
161090,0
161091,0
161092,0
161093,0
161094,1
161095,1
161096,0
161097,0
161098,1
161099,0
161100,0
161101,0
161102,0
161103,0
161104,0
161105,0
161106,0
161107,0
161108,0
161109,0
161110,1
161111,0
161112,0
161113,1
161114,0
161115,0
161116,0
161117,0
161118,0
161119,0
161120,0
161121,1
161122,0
161123,0
161124,0
161125,0
161126,0
161127,0
161128,0
161129,0
161130,0
161131,0
161132,0
161133,0
161134,0
161135,1
161136,0
161137,0
161138,0
161139,1
161140,0
161141,0
161142,1
161143,0
161144,0
161145,0
161146,0
161147,0
161148,0
161149,0
161150,0
161151,0
161152,0
161153,0
161154,0
161155,0
161156,0
161157,1
161158,0
161159,0
161160,0
161161,0
161162,1
161163,1
161164,0
161165,0
161166,0
161167,0
161168,0
161169,0
161170,0
161171,0
161172,0
161173,0
161174,0
161175,0
161176,0
161177,0
161178,0
161179,0
161180,0
161181,0
161182,0
161183,0
161184,1
161185,0
161186,0
161187,0
161188,0
161189,0
161190,0
161191,0
161192,0
161193,0
161194,0
161195,1
161196,0
161197,0
161198,1
161199,0
161200,0
161201,0
161202,0
161203,0
161204,0
161205,1
161206,1
161207,0
161208,0
161209,0
161210,0
161211,0
161212,0
161213,0
161214,1
161215,1
161216,1
161217,0
161218,1
161219,0
161220,1
161221,0
161222,0
161223,0
161224,0
161225,0
161226,0
161227,0
161228,0
161229,0
161230,0
161231,1
161232,0
161233,1
161234,0
161235,0
161236,0
161237,0
161238,0
161239,0
161240,0
161241,0
161242,0
161243,0
161244,0
161245,1
161246,1
161247,0
161248,0
161249,0
161250,0
161251,1
161252,0
161253,0
161254,0
161255,1
161256,0
161257,0
161258,0
161259,0
161260,0
161261,1
161262,0
161263,1
161264,1
161265,1
161266,0
161267,0
161268,0
161269,1
161270,0
161271,0
161272,0
161273,0
161274,0
161275,0
161276,1
161277,0
161278,0
161279,0
161280,0
161281,0
161282,0
161283,0
161284,0
161285,1
161286,1
161287,0
161288,1
161289,0
161290,0
161291,1
161292,0
161293,1
161294,0
161295,0
161296,1
161297,0
161298,0
161299,0
161300,0
161301,1
161302,1
161303,0
161304,0
161305,1
161306,0
161307,0
161308,1
161309,0
161310,1
161311,0
161312,0
161313,0
161314,0
161315,0
161316,0
161317,0
161318,0
161319,0
161320,0
161321,0
161322,0
161323,0
161324,1
161325,0
161326,1
161327,0
161328,1
161329,0
161330,0
161331,0
161332,0
161333,0
161334,0
161335,1
161336,0
161337,1
161338,1
161339,0
161340,0
161341,0
161342,0
161343,0
161344,0
161345,0
161346,0
161347,0
161348,0
161349,0
161350,0
161351,0
161352,0
161353,1
161354,1
161355,0
161356,0
161357,1
161358,1
161359,0
161360,0
161361,0
161362,1
161363,0
161364,0
161365,1
161366,0
161367,0
161368,1
161369,0
161370,1
161371,1
161372,0
161373,0
161374,1
161375,0
161376,0
161377,0
161378,0
161379,0
161380,1
161381,0
161382,1
161383,0
161384,1
161385,0
161386,0
161387,0
161388,0
161389,0
161390,0
161391,0
161392,1
161393,1
161394,0
161395,1
161396,0
161397,0
161398,0
161399,0
161400,0
161401,0
161402,0
161403,0
161404,0
161405,0
161406,0
161407,1
161408,1
161409,0
161410,0
161411,0
161412,0
161413,1
161414,1
161415,0
161416,0
161417,0
161418,1
161419,0
161420,1
161421,0
161422,0
161423,1
161424,1
161425,0
161426,0
161427,0
161428,1
161429,1
161430,1
161431,0
161432,0
161433,0
161434,0
161435,0
161436,1
161437,0
161438,1
161439,0
161440,0
161441,0
161442,1
161443,0
161444,0
161445,0
161446,0
161447,0
161448,0
161449,0
161450,0
161451,0
161452,1
161453,0
161454,0
161455,0
161456,0
161457,0
161458,0
161459,0
161460,1
161461,0
161462,1
161463,0
161464,0
161465,0
161466,0
161467,0
161468,1
161469,0
161470,0
161471,0
161472,0
161473,0
161474,0
161475,0
161476,0
161477,0
161478,0
161479,0
161480,0
161481,0
161482,0
161483,0
161484,0
161485,0
161486,0
161487,0
161488,1
161489,0
161490,0
161491,0
161492,0
161493,1
161494,0
161495,0
161496,0
161497,0
161498,0
161499,0
161500,0
161501,1
161502,0
161503,0
161504,1
161505,0
161506,0
161507,0
161508,0
161509,0
161510,0
161511,0
161512,0
161513,1
161514,0
161515,0
161516,0
161517,0
161518,0
161519,0
161520,0
161521,0
161522,0
161523,1
161524,0
161525,0
161526,0
161527,0
161528,0
161529,1
161530,0
161531,1
161532,0
161533,0
161534,1
161535,0
161536,1
161537,0
161538,0
161539,0
161540,0
161541,0
161542,0
161543,0
161544,0
161545,0
161546,0
161547,0
161548,0
161549,0
161550,0
161551,0
161552,0
161553,1
161554,0
161555,0
161556,1
161557,0
161558,1
161559,1
161560,0
161561,0
161562,0
161563,0
161564,0
161565,0
161566,0
161567,0
161568,0
161569,1
161570,0
161571,0
161572,0
161573,0
161574,0
161575,1
161576,0
161577,0
161578,0
161579,0
161580,0
161581,1
161582,1
161583,0
161584,0
161585,0
161586,0
161587,0
161588,0
161589,1
161590,0
161591,0
161592,0
161593,0
161594,0
161595,0
161596,0
161597,0
161598,0
161599,0
161600,0
161601,1
161602,0
161603,0
161604,0
161605,0
161606,0
161607,0
161608,0
161609,1
161610,0
161611,0
161612,0
161613,1
161614,0
161615,0
161616,0
161617,0
161618,0
161619,0
161620,0
161621,0
161622,0
161623,0
161624,0
161625,0
161626,0
161627,0
161628,0
161629,1
161630,0
161631,0
161632,0
161633,0
161634,1
161635,0
161636,1
161637,0
161638,0
161639,0
161640,0
161641,0
161642,1
161643,1
161644,0
161645,0
161646,0
161647,0
161648,1
161649,1
161650,1
161651,0
161652,0
161653,1
161654,0
161655,0
161656,1
161657,0
161658,1
161659,1
161660,1
161661,0
161662,0
161663,0
161664,0
161665,0
161666,0
161667,1
161668,0
161669,0
161670,0
161671,0
161672,1
161673,0
161674,0
161675,0
161676,0
161677,0
161678,0
161679,0
161680,0
161681,1
161682,0
161683,1
161684,0
161685,1
161686,0
161687,0
161688,0
161689,0
161690,0
161691,0
161692,0
161693,0
161694,0
161695,0
161696,0
161697,0
161698,0
161699,1
161700,0
161701,0
161702,1
161703,0
161704,0
161705,0
161706,1
161707,0
161708,0
161709,0
161710,0
161711,1
161712,0
161713,0
161714,0
161715,0
161716,0
161717,0
161718,0
161719,1
161720,0
161721,0
161722,1
161723,0
161724,1
161725,0
161726,0
161727,1
161728,1
161729,0
161730,0
161731,1
161732,0
161733,0
161734,0
161735,0
161736,0
161737,1
161738,0
161739,0
161740,0
161741,0
161742,0
161743,0
161744,0
161745,1
161746,0
161747,0
161748,0
161749,1
161750,0
161751,1
161752,0
161753,0
161754,0
161755,0
161756,0
161757,1
161758,0
161759,1
161760,0
161761,0
161762,0
161763,1
161764,0
161765,0
161766,0
161767,0
161768,0
161769,1
161770,0
161771,1
161772,0
161773,0
161774,1
161775,1
161776,1
161777,0
161778,1
161779,0
161780,1
161781,0
161782,0
161783,0
161784,0
161785,1
161786,1
161787,0
161788,0
161789,0
161790,0
161791,0
161792,0
161793,0
161794,0
161795,0
161796,0
161797,1
161798,0
161799,0
161800,1
161801,1
161802,0
161803,0
161804,0
161805,0
161806,0
161807,0
161808,0
161809,0
161810,0
161811,0
161812,1
161813,1
161814,0
161815,0
161816,0
161817,0
161818,0
161819,0
161820,1
161821,1
161822,0
161823,0
161824,0
161825,0
161826,1
161827,0
161828,0
161829,0
161830,0
161831,0
161832,0
161833,0
161834,0
161835,0
161836,0
161837,1
161838,1
161839,0
161840,0
161841,1
161842,0
161843,1
161844,0
161845,0
161846,0
161847,1
161848,0
161849,0
161850,1
161851,0
161852,0
161853,0
161854,1
161855,0
161856,0
161857,0
161858,1
161859,0
161860,0
161861,1
161862,0
161863,0
161864,1
161865,0
161866,0
161867,0
161868,0
161869,0
161870,0
161871,0
161872,0
161873,0
161874,0
161875,1
161876,1
161877,0
161878,0
161879,0
161880,1
161881,0
161882,0
161883,0
161884,0
161885,0
161886,0
161887,0
161888,0
161889,1
161890,0
161891,0
161892,0
161893,1
161894,0
161895,0
161896,1
161897,0
161898,0
161899,1
161900,0
161901,1
161902,0
161903,0
161904,0
161905,0
161906,0
161907,0
161908,1
161909,0
161910,1
161911,0
161912,0
161913,0
161914,0
161915,0
161916,0
161917,1
161918,1
161919,0
161920,0
161921,0
161922,0
161923,0
161924,0
161925,0
161926,0
161927,0
161928,1
161929,1
161930,0
161931,0
161932,0
161933,0
161934,0
161935,0
161936,1
161937,0
161938,0
161939,0
161940,0
161941,0
161942,1
161943,0
161944,1
161945,0
161946,0
161947,0
161948,1
161949,0
161950,0
161951,0
161952,0
161953,0
161954,0
161955,0
161956,0
161957,1
161958,0
161959,0
161960,0
161961,0
161962,0
161963,0
161964,0
161965,0
161966,0
161967,0
161968,0
161969,0
161970,1
161971,0
161972,1
161973,1
161974,0
161975,0
161976,1
161977,1
161978,0
161979,0
161980,0
161981,0
161982,0
161983,1
161984,0
161985,0
161986,0
161987,0
161988,0
161989,0
161990,0
161991,0
161992,0
161993,0
161994,0
161995,0
161996,0
161997,0
161998,0
161999,0
162000,1
162001,0
162002,0
162003,0
162004,0
162005,1
162006,0
162007,1
162008,0
162009,0
162010,0
162011,0
162012,1
162013,0
162014,0
162015,0
162016,0
162017,0
162018,0
162019,0
162020,0
162021,0
162022,0
162023,0
162024,0
162025,0
162026,1
162027,0
162028,0
162029,0
162030,0
162031,0
162032,0
162033,0
162034,0
162035,0
162036,0
162037,1
162038,0
162039,0
162040,1
162041,0
162042,0
162043,0
162044,1
162045,0
162046,0
162047,0
162048,1
162049,0
162050,0
162051,0
162052,1
162053,0
162054,0
162055,0
162056,0
162057,0
162058,0
162059,0
162060,0
162061,0
162062,0
162063,0
162064,0
162065,0
162066,0
162067,0
162068,0
162069,0
162070,0
162071,0
162072,0
162073,0
162074,0
162075,0
162076,1
162077,0
162078,1
162079,0
162080,1
162081,0
162082,0
162083,0
162084,1
162085,1
162086,0
162087,0
162088,0
162089,0
162090,0
162091,0
162092,0
162093,1
162094,0
162095,0
162096,0
162097,0
162098,0
162099,0
162100,0
162101,0
162102,0
162103,1
162104,0
162105,0
162106,0
162107,0
162108,0
162109,0
162110,0
162111,0
162112,0
162113,1
162114,1
162115,0
162116,0
162117,1
162118,0
162119,0
162120,0
162121,1
162122,0
162123,1
162124,0
162125,0
162126,0
162127,0
162128,0
162129,0
162130,0
162131,0
162132,0
162133,1
162134,1
162135,0
162136,0
162137,0
162138,0
162139,0
162140,0
162141,1
162142,0
162143,0
162144,0
162145,0
162146,0
162147,0
162148,0
162149,0
162150,0
162151,1
162152,0
162153,0
162154,1
162155,0
162156,0
162157,0
162158,1
162159,1
162160,1
162161,1
162162,0
162163,0
162164,0
162165,0
162166,0
162167,0
162168,0
162169,0
162170,0
162171,0
162172,0
162173,1
162174,1
162175,0
162176,0
162177,0
162178,1
162179,0
162180,0
162181,0
162182,0
162183,1
162184,0
162185,0
162186,0
162187,1
162188,1
162189,1
162190,0
162191,0
162192,0
162193,1
162194,1
162195,1
162196,0
162197,0
162198,0
162199,1
162200,0
162201,1
162202,0
162203,0
162204,0
162205,1
162206,1
162207,1
162208,0
162209,0
162210,0
162211,0
162212,0
162213,0
162214,0
162215,1
162216,0
162217,0
162218,0
162219,0
162220,0
162221,0
162222,0
162223,0
162224,0
162225,0
162226,0
162227,0
162228,0
162229,0
162230,0
162231,0
162232,0
162233,0
162234,1
162235,0
162236,0
162237,0
162238,0
162239,0
162240,0
162241,0
162242,0
162243,0
162244,0
162245,0
162246,1
162247,1
162248,1
162249,0
162250,0
162251,1
162252,0
162253,0
162254,0
162255,0
162256,0
162257,0
162258,0
162259,0
162260,0
162261,1
162262,0
162263,0
162264,0
162265,1
162266,1
162267,0
162268,1
162269,0
162270,0
162271,0
162272,0
162273,1
162274,1
162275,0
162276,0
162277,1
162278,0
162279,0
162280,0
162281,0
162282,0
162283,1
162284,1
162285,0
162286,0
162287,0
162288,0
162289,0
162290,0
162291,0
162292,0
162293,0
162294,0
162295,0
162296,0
162297,0
162298,0
162299,0
162300,0
162301,0
162302,0
162303,1
162304,1
162305,0
162306,0
162307,1
162308,0
162309,0
162310,1
162311,0
162312,0
162313,0
162314,0
162315,0
162316,0
162317,1
162318,1
162319,0
162320,0
162321,0
162322,0
162323,0
162324,0
162325,1
162326,1
162327,0
162328,0
162329,0
162330,0
162331,1
162332,1
162333,0
162334,0
162335,0
162336,0
162337,1
162338,0
162339,1
162340,0
162341,0
162342,0
162343,1
162344,0
162345,0
162346,0
162347,1
162348,0
162349,0
162350,0
162351,0
162352,0
162353,0
162354,0
162355,1
162356,0
162357,0
162358,0
162359,0
162360,0
162361,0
162362,1
162363,0
162364,0
162365,0
162366,0
162367,1
162368,1
162369,0
162370,1
162371,0
162372,0
162373,0
162374,0
162375,1
162376,1
162377,0
162378,0
162379,0
162380,0
162381,0
162382,0
162383,1
162384,0
162385,1
162386,0
162387,0
162388,0
162389,0
162390,0
162391,0
162392,1
162393,0
162394,0
162395,0
162396,0
162397,0
162398,0
162399,0
162400,1
162401,0
162402,0
162403,0
162404,0
162405,0
162406,0
162407,0
162408,0
162409,1
162410,0
162411,1
162412,0
162413,0
162414,0
162415,0
162416,0
162417,1
162418,0
162419,0
162420,1
162421,0
162422,0
162423,0
162424,0
162425,1
162426,0
162427,0
162428,0
162429,1
162430,1
162431,0
162432,0
162433,0
162434,0
162435,0
162436,0
162437,0
162438,0
162439,0
162440,0
162441,0
162442,1
162443,0
162444,0
162445,1
162446,0
162447,0
162448,0
162449,0
162450,1
162451,0
162452,0
162453,1
162454,0
162455,0
162456,0
162457,1
162458,1
162459,0
162460,0
162461,0
162462,0
162463,0
162464,0
162465,0
162466,0
162467,0
162468,1
162469,0
162470,0
162471,0
162472,0
162473,0
162474,0
162475,0
162476,0
162477,1
162478,1
162479,1
162480,0
162481,0
162482,0
162483,0
162484,0
162485,0
162486,0
162487,0
162488,1
162489,0
162490,1
162491,1
162492,0
162493,0
162494,0
162495,0
162496,0
162497,0
162498,0
162499,0
162500,0
162501,1
162502,0
162503,0
162504,0
162505,1
162506,0
162507,0
162508,0
162509,0
162510,0
162511,0
162512,1
162513,1
162514,0
162515,0
162516,0
162517,0
162518,1
162519,0
162520,0
162521,0
162522,0
162523,1
162524,0
162525,0
162526,1
162527,0
162528,0
162529,0
162530,0
162531,0
162532,0
162533,0
162534,0
162535,1
162536,1
162537,0
162538,0
162539,0
162540,0
162541,0
162542,0
162543,0
162544,0
162545,0
162546,0
162547,0
162548,0
162549,1
162550,0
162551,0
162552,0
162553,0
162554,0
162555,0
162556,0
162557,0
162558,0
162559,0
162560,0
162561,0
162562,0
162563,0
162564,1
162565,0
162566,0
162567,1
162568,0
162569,1
162570,0
162571,0
162572,1
162573,1
162574,0
162575,0
162576,0
162577,0
162578,0
162579,0
162580,0
162581,0
162582,0
162583,1
162584,0
162585,1
162586,0
162587,1
162588,0
162589,0
162590,0
162591,0
162592,0
162593,1
162594,1
162595,0
162596,1
162597,0
162598,0
162599,1
162600,1
162601,1
162602,0
162603,0
162604,0
162605,0
162606,1
162607,0
162608,0
162609,0
162610,0
162611,0
162612,0
162613,0
162614,1
162615,0
162616,0
162617,0
162618,0
162619,0
162620,0
162621,0
162622,0
162623,0
162624,1
162625,0
162626,0
162627,0
162628,0
162629,0
162630,1
162631,1
162632,0
162633,0
162634,0
162635,0
162636,0
162637,1
162638,0
162639,0
162640,0
162641,0
162642,0
162643,1
162644,0
162645,0
162646,0
162647,0
162648,1
162649,0
162650,1
162651,1
162652,0
162653,1
162654,1
162655,0
162656,1
162657,0
162658,0
162659,0
162660,0
162661,0
162662,1
162663,1
162664,0
162665,0
162666,0
162667,0
162668,0
162669,0
162670,0
162671,1
162672,0
162673,0
162674,1
162675,0
162676,0
162677,0
162678,0
162679,0
162680,1
162681,0
162682,0
162683,0
162684,0
162685,1
162686,1
162687,0
162688,0
162689,0
162690,0
162691,0
162692,0
162693,0
162694,1
162695,0
162696,0
162697,0
162698,0
162699,0
162700,0
162701,0
162702,0
162703,0
162704,1
162705,0
162706,0
162707,0
162708,0
162709,0
162710,0
162711,0
162712,0
162713,0
162714,0
162715,0
162716,0
162717,0
162718,1
162719,1
162720,1
162721,1
162722,1
162723,1
162724,0
162725,0
162726,0
162727,0
162728,1
162729,0
162730,0
162731,0
162732,0
162733,0
162734,0
162735,0
162736,0
162737,1
162738,0
162739,0
162740,0
162741,0
162742,1
162743,1
162744,0
162745,0
162746,0
162747,1
162748,0
162749,1
162750,0
162751,1
162752,0
162753,0
162754,0
162755,0
162756,0
162757,0
162758,0
162759,0
162760,0
162761,1
162762,0
162763,0
162764,1
162765,0
162766,0
162767,0
162768,0
162769,0
162770,0
162771,0
162772,1
162773,0
162774,0
162775,0
162776,0
162777,0
162778,0
162779,0
162780,0
162781,0
162782,0
162783,0
162784,0
162785,0
162786,0
162787,0
162788,0
162789,0
162790,1
162791,0
162792,0
162793,0
162794,0
162795,0
162796,0
162797,0
162798,0
162799,0
162800,0
162801,0
162802,1
162803,0
162804,0
162805,0
162806,0
162807,1
162808,0
162809,0
162810,0
162811,1
162812,0
162813,0
162814,0
162815,0
162816,0
162817,1
162818,1
162819,0
162820,0
162821,1
162822,0
162823,0
162824,0
162825,0
162826,1
162827,0
162828,1
162829,0
162830,0
162831,1
162832,0
162833,0
162834,0
162835,0
162836,1
162837,0
162838,0
162839,0
162840,1
162841,0
162842,0
162843,0
162844,0
162845,1
162846,0
162847,0
162848,1
162849,0
162850,1
162851,1
162852,0
162853,0
162854,1
162855,1
162856,0
162857,1
162858,0
162859,0
162860,0
162861,0
162862,0
162863,0
162864,0
162865,0
162866,0
162867,1
162868,0
162869,0
162870,0
162871,1
162872,0
162873,1
162874,0
162875,0
162876,0
162877,1
162878,0
162879,1
162880,1
162881,1
162882,0
162883,0
162884,1
162885,1
162886,0
162887,0
162888,0
162889,0
162890,0
162891,0
162892,0
162893,0
162894,0
162895,1
162896,0
162897,0
162898,1
162899,0
162900,0
162901,0
162902,0
162903,0
162904,0
162905,0
162906,0
162907,0
162908,0
162909,1
162910,1
162911,0
162912,0
162913,0
162914,0
162915,1
162916,1
162917,0
162918,0
162919,0
162920,1
162921,0
162922,1
162923,1
162924,0
162925,0
162926,0
162927,0
162928,0
162929,0
162930,0
162931,1
162932,0
162933,0
162934,0
162935,0
162936,1
162937,0
162938,0
162939,0
162940,0
162941,0
162942,0
162943,0
162944,0
162945,0
162946,0
162947,0
162948,0
162949,0
162950,0
162951,0
162952,0
162953,1
162954,0
162955,0
162956,0
162957,0
162958,0
162959,0
162960,1
162961,0
162962,0
162963,1
162964,1
162965,0
162966,0
162967,0
162968,0
162969,0
162970,1
162971,0
162972,0
162973,0
162974,0
162975,1
162976,0
162977,0
162978,1
162979,0
162980,0
162981,0
162982,0
162983,0
162984,0
162985,0
162986,1
162987,0
162988,1
162989,0
162990,0
162991,0
162992,0
162993,0
162994,0
162995,1
162996,0
162997,0
162998,1
162999,0
163000,0
163001,0
163002,0
163003,0
163004,0
163005,1
163006,0
163007,0
163008,0
163009,0
163010,0
163011,0
163012,0
163013,0
163014,0
163015,1
163016,0
163017,0
163018,0
163019,0
163020,0
163021,0
163022,0
163023,0
163024,1
163025,1
163026,0
163027,0
163028,0
163029,0
163030,0
163031,0
163032,0
163033,0
163034,0
163035,0
163036,1
163037,0
163038,0
163039,0
163040,0
163041,1
163042,0
163043,0
163044,0
163045,0
163046,0
163047,0
163048,0
163049,0
163050,0
163051,0
163052,0
163053,0
163054,0
163055,1
163056,1
163057,0
163058,0
163059,0
163060,0
163061,0
163062,0
163063,0
163064,0
163065,0
163066,0
163067,0
163068,0
163069,0
163070,1
163071,1
163072,1
163073,0
163074,0
163075,0
163076,0
163077,0
163078,0
163079,0
163080,0
163081,0
163082,0
163083,1
163084,1
163085,0
163086,0
163087,0
163088,0
163089,0
163090,0
163091,0
163092,0
163093,0
163094,0
163095,0
163096,1
163097,0
163098,1
163099,0
163100,0
163101,0
163102,1
163103,0
163104,0
163105,1
163106,1
163107,0
163108,0
163109,1
163110,0
163111,1
163112,0
163113,0
163114,1
163115,0
163116,0
163117,1
163118,1
163119,0
163120,0
163121,1
163122,0
163123,0
163124,0
163125,0
163126,0
163127,0
163128,0
163129,0
163130,0
163131,0
163132,0
163133,0
163134,0
163135,0
163136,0
163137,0
163138,0
163139,0
163140,0
163141,0
163142,0
163143,1
163144,0
163145,0
163146,0
163147,1
163148,1
163149,1
163150,0
163151,0
163152,0
163153,1
163154,0
163155,0
163156,0
163157,0
163158,0
163159,0
163160,0
163161,0
163162,0
163163,0
163164,0
163165,1
163166,0
163167,0
163168,0
163169,1
163170,0
163171,0
163172,0
163173,0
163174,0
163175,0
163176,1
163177,0
163178,0
163179,0
163180,1
163181,0
163182,1
163183,1
163184,0
163185,0
163186,0
163187,1
163188,1
163189,0
163190,0
163191,0
163192,1
163193,0
163194,0
163195,0
163196,0
163197,0
163198,1
163199,0
163200,0
163201,0
163202,0
163203,0
163204,0
163205,0
163206,0
163207,0
163208,1
163209,1
163210,0
163211,0
163212,0
163213,0
163214,0
163215,1
163216,0
163217,0
163218,0
163219,1
163220,0
163221,0
163222,0
163223,0
163224,0
163225,0
163226,1
163227,0
163228,0
163229,1
163230,0
163231,0
163232,1
163233,0
163234,0
163235,0
163236,0
163237,1
163238,0
163239,1
163240,1
163241,0
163242,1
163243,1
163244,0
163245,0
163246,0
163247,0
163248,0
163249,1
163250,1
163251,0
163252,0
163253,0
163254,1
163255,1
163256,0
163257,0
163258,0
163259,1
163260,0
163261,0
163262,0
163263,0
163264,0
163265,1
163266,1
163267,0
163268,0
163269,0
163270,1
163271,1
163272,0
163273,0
163274,0
163275,0
163276,1
163277,0
163278,0
163279,1
163280,0
163281,0
163282,0
163283,0
163284,0
163285,0
163286,1
163287,0
163288,0
163289,0
163290,0
163291,0
163292,1
163293,0
163294,0
163295,0
163296,1
163297,0
163298,0
163299,0
163300,0
163301,0
163302,0
163303,0
163304,1
163305,1
163306,0
163307,0
163308,1
163309,0
163310,0
163311,0
163312,1
163313,0
163314,0
163315,1
163316,0
163317,0
163318,0
163319,1
163320,0
163321,0
163322,1
163323,0
163324,0
163325,1
163326,0
163327,1
163328,0
163329,0
163330,0
163331,0
163332,0
163333,0
163334,1
163335,0
163336,1
163337,0
163338,1
163339,0
163340,0
163341,0
163342,0
163343,0
163344,1
163345,0
163346,0
163347,0
163348,0
163349,0
163350,0
163351,0
163352,1
163353,0
163354,0
163355,0
163356,0
163357,0
163358,1
163359,0
163360,0
163361,0
163362,0
163363,0
163364,0
163365,0
163366,1
163367,0
163368,1
163369,1
163370,1
163371,0
163372,0
163373,1
163374,0
163375,0
163376,1
163377,0
163378,0
163379,1
163380,0
163381,0
163382,1
163383,1
163384,0
163385,0
163386,0
163387,0
163388,0
163389,0
163390,0
163391,0
163392,1
163393,0
163394,1
163395,1
163396,0
163397,0
163398,0
163399,0
163400,0
163401,0
163402,0
163403,1
163404,1
163405,0
163406,0
163407,0
163408,0
163409,0
163410,0
163411,1
163412,0
163413,0
163414,0
163415,0
163416,0
163417,0
163418,0
163419,0
163420,1
163421,0
163422,0
163423,0
163424,0
163425,0
163426,0
163427,0
163428,1
163429,1
163430,0
163431,0
163432,0
163433,0
163434,0
163435,0
163436,0
163437,0
163438,0
163439,0
163440,0
163441,1
163442,0
163443,0
163444,1
163445,1
163446,0
163447,0
163448,1
163449,0
163450,0
163451,1
163452,0
163453,0
163454,1
163455,0
163456,0
163457,0
163458,0
163459,0
163460,0
163461,0
163462,0
163463,0
163464,1
163465,0
163466,0
163467,1
163468,0
163469,0
163470,1
163471,0
163472,0
163473,1
163474,1
163475,1
163476,0
163477,1
163478,0
163479,0
163480,0
163481,0
163482,0
163483,0
163484,0
163485,0
163486,0
163487,0
163488,0
163489,0
163490,0
163491,0
163492,0
163493,0
163494,0
163495,0
163496,1
163497,0
163498,0
163499,0
163500,0
163501,0
163502,0
163503,0
163504,0
163505,1
163506,0
163507,0
163508,1
163509,0
163510,0
163511,0
163512,1
163513,0
163514,0
163515,0
163516,0
163517,0
163518,0
163519,0
163520,0
163521,0
163522,0
163523,0
163524,0
163525,0
163526,0
163527,0
163528,0
163529,0
163530,0
163531,0
163532,0
163533,0
163534,0
163535,0
163536,0
163537,0
163538,0
163539,0
163540,0
163541,1
163542,0
163543,0
163544,1
163545,0
163546,0
163547,1
163548,0
163549,1
163550,0
163551,0
163552,0
163553,0
163554,0
163555,0
163556,0
163557,1
163558,0
163559,1
163560,0
163561,1
163562,0
163563,1
163564,1
163565,0
163566,0
163567,0
163568,0
163569,0
163570,0
163571,0
163572,0
163573,1
163574,0
163575,1
163576,0
163577,0
163578,0
163579,0
163580,0
163581,1
163582,1
163583,0
163584,0
163585,0
163586,1
163587,0
163588,1
163589,0
163590,0
163591,0
163592,0
163593,0
163594,1
163595,0
163596,0
163597,1
163598,1
163599,0
163600,0
163601,0
163602,1
163603,0
163604,1
163605,0
163606,0
163607,0
163608,0
163609,1
163610,1
163611,0
163612,0
163613,0
163614,0
163615,0
163616,1
163617,0
163618,0
163619,0
163620,0
163621,0
163622,0
163623,1
163624,0
163625,0
163626,0
163627,0
163628,0
163629,1
163630,0
163631,0
163632,1
163633,0
163634,0
163635,0
163636,0
163637,0
163638,0
163639,0
163640,0
163641,0
163642,0
163643,1
163644,1
163645,0
163646,0
163647,0
163648,0
163649,0
163650,0
163651,0
163652,0
163653,0
163654,0
163655,0
163656,0
163657,1
163658,1
163659,0
163660,0
163661,0
163662,0
163663,0
163664,0
163665,1
163666,0
163667,0
163668,0
163669,1
163670,1
163671,0
163672,0
163673,0
163674,0
163675,1
163676,1
163677,0
163678,0
163679,0
163680,0
163681,0
163682,0
163683,0
163684,1
163685,0
163686,0
163687,0
163688,0
163689,0
163690,0
163691,0
163692,0
163693,0
163694,1
163695,0
163696,0
163697,0
163698,1
163699,0
163700,0
163701,0
163702,0
163703,0
163704,0
163705,0
163706,0
163707,1
163708,1
163709,0
163710,1
163711,1
163712,0
163713,0
163714,0
163715,0
163716,0
163717,0
163718,1
163719,0
163720,1
163721,0
163722,0
163723,0
163724,0
163725,0
163726,1
163727,0
163728,1
163729,0
163730,1
163731,0
163732,0
163733,0
163734,1
163735,0
163736,0
163737,1
163738,0
163739,0
163740,0
163741,0
163742,0
163743,0
163744,0
163745,0
163746,0
163747,0
163748,1
163749,1
163750,0
163751,0
163752,0
163753,0
163754,0
163755,0
163756,0
163757,1
163758,0
163759,0
163760,0
163761,0
163762,0
163763,0
163764,0
163765,0
163766,0
163767,0
163768,0
163769,0
163770,0
163771,0
163772,0
163773,1
163774,0
163775,0
163776,0
163777,0
163778,1
163779,1
163780,0
163781,1
163782,0
163783,0
163784,0
163785,0
163786,1
163787,0
163788,1
